xcord,ycord,zcord,plot,DBH,scientificname,commonname,year,state,carbon,sizeclass
320383.7707,4092638.795,2104.32,uc3,37.4,Abies concolor,White fir,2002,Live,0.383277081,2
320384.2707,4092637.265,2103.86,uc3,27,Abies concolor,White fir,2002,Live,0.17096106,2
320384.4607,4092653.715,2107.89,uc3,48,Abies concolor,White fir,2002,Live,0.711415569,3
320384.9107,4092652.075,2107.17,uc3,44.7,Abies concolor,White fir,2002,Live,0.596268615,3
320382.4107,4092650.665,2107.6,uc3,28.9,Abies concolor,White fir,2002,Live,0.202329594,2
320385.5007,4092650.285,2106.79,uc3,59.8,Abies concolor,White fir,2002,Dead,1.170229843,3
320388.5007,4092650.155,2106.25,uc3,34.1,Abies concolor,White fir,2002,Live,0.304857455,2
320388.0707,4092648.985,2106.13,uc3,10.1,Abies concolor,White fir,2002,Live,0.015011949,1
320389.6707,4092649.025,2105.69,uc3,48.4,Abies concolor,White fir,2002,Live,0.726202881,3
320391.5707,4092647.725,2105.12,uc3,56,Pinus jeffreyi,Jeffrey pine,2002,Live,0.867003041,3
320391.6907,4092646.405,2104.59,uc3,20.5,Abies magnifica,Red fir,2002,Dead,0.08643624,2
320389.9907,4092645.335,2104.57,uc3,23.5,Abies concolor,White fir,2002,Live,0.121215927,2
320389.1007,4092644.505,2104.78,uc3,8,Abies magnifica,Red fir,2002,Live,0.008445338,1
320401.0907,4092648.275,2103.71,uc3,64.3,Abies magnifica,Red fir,2002,Live,1.468657182,4
320399.9107,4092642.955,2102.39,uc3,23.1,Abies concolor,White fir,2002,Dead,0.116170598,2
320394.4107,4092623.015,2099.19,uc3,16.8,Abies magnifica,Red fir,2002,Live,0.052813304,1
320399.3207,4092621.105,2097.71,uc3,13.5,Pinus lambertiana,Sugar pine,2002,Live,0.027319834,1
320399.3707,4092631.805,2099.7,uc3,48.1,Abies concolor,White fir,2002,Live,0.715095376,3
320401.3607,4092630.545,2098.96,uc3,172.3,Abies concolor,White fir,2002,Dead,12.46874038,6
320398.8507,4092629.145,2099.35,uc3,21,Abies concolor,White fir,2002,Dead,0.09174986,2
320397.8607,4092629.775,2099.77,uc3,53.1,Abies magnifica,Red fir,2002,Live,0.913776891,3
320405.1407,4092632.875,2098.69,uc3,26.7,Abies concolor,White fir,2002,Live,0.166294296,2
320406.7107,4092634.375,2098.52,uc3,62.8,Abies concolor,White fir,2002,Live,1.385164792,4
320407.7807,4092636.145,2099.02,uc3,5,Abies concolor,White fir,2002,Live,0.002655783,1
320406.9907,4092636.815,2099.43,uc3,35.3,Pinus lambertiana,Sugar pine,2002,Live,0.282203454,2
320401.3007,4092635.325,2100.11,uc3,54.8,Abies concolor,White fir,2002,Live,0.98803269,3
320404.0407,4092643.475,2101.75,uc3,13.2,Abies concolor,White fir,2002,Live,0.029086524,1
320408.6507,4092638.795,2099.66,uc3,9.4,Abies concolor,White fir,2002,Live,0.012572503,1
320408.2207,4092639.215,2099.85,uc3,36.7,Abies concolor,White fir,2002,Live,0.365744162,2
320410.4007,4092634.445,2098.11,uc3,77.6,Abies concolor,White fir,2002,Live,2.340964469,4
320413.1707,4092634.505,2097.64,uc3,82.1,Abies concolor,White fir,2002,Live,2.692201983,5
320427.8007,4092641.595,2097.14,uc3,42.8,Abies concolor,White fir,2002,Live,0.535406341,3
320417.8907,4092644.625,2099.3,uc3,30.7,Abies concolor,White fir,2002,Live,0.235001029,2
320417.4507,4092644.425,2099.28,uc3,45.2,Abies concolor,White fir,2002,Live,0.612938498,3
320410.9507,4092645.065,2100.58,uc3,7.9,Abies magnifica,Red fir,2002,Live,0.008187395,1
320426.3307,4092800.755,2114.07,uc3,34.7,Abies concolor,White fir,2002,Live,0.318322991,2
320427.3307,4092807.055,2113.63,uc3,8.5,Abies magnifica,Red fir,2002,Live,0.009807505,1
320443.8307,4092797.655,2110.75,uc3,28.7,Abies magnifica,Red fir,2002,Live,0.19887852,2
320437.4807,4092786.255,2111.29,uc3,10,Abies magnifica,Red fir,2002,Live,0.014647586,1
320455.3307,4092780.555,2108.86,uc3,42.8,Abies concolor,White fir,2002,Live,0.535406341,3
320458.0307,4092772.555,2107.71,uc3,25.6,Abies magnifica,Red fir,2002,Live,0.149837595,2
320450.7807,4092770.455,2107.3,uc3,31.3,Abies magnifica,Red fir,2002,Live,0.246545268,2
320449.3307,4092769.455,2107.4,uc3,33.5,Abies concolor,White fir,2002,Live,0.291737912,2
320444.0307,4092769.605,2108.28,uc3,40.4,Pinus lambertiana,Sugar pine,2002,Dead,0.319920089,3
320444.9307,4092765.055,2107.41,uc3,17.1,Abies concolor,White fir,2002,Live,0.055177717,1
320439.1307,4092758.655,2106.88,uc3,5.3,Abies concolor,White fir,2002,Live,0.003064505,1
320437.0307,4092750.855,2105.82,uc3,29.1,Abies concolor,White fir,2002,Live,0.205816172,2
320439.0307,4092754.955,2106.13,uc3,34.3,Abies concolor,White fir,2002,Live,0.309307379,2
320424.1607,4092637.595,2097.04,uc3,37.4,Abies concolor,White fir,2002,Live,0.383277081,2
320418.8307,4092658.745,2101.27,uc3,55.5,Abies concolor,White fir,2002,Live,1.019619818,3
320476.7207,4092767.425,2113.65,uc3,41,Abies concolor,White fir,2002,Live,0.481318503,3
320375.7307,4092789.355,2121.38,uc3,6.7,Abies concolor,White fir,2002,Live,0.005455225,1
320382.7707,4092805.255,2121.14,uc3,55.9,Abies concolor,White fir,2002,Live,1.037936623,3
320414.5607,4092697.055,2106.73,uc3,38.8,Abies magnifica,Red fir,2002,Live,0.419824288,2
320416.0607,4092698.045,2106.65,uc3,23,Abies concolor,White fir,2002,Dead,0.091579463,2
320409.9207,4092689.905,2107.17,uc3,6.7,Abies magnifica,Red fir,2002,Live,0.005455225,1
320400.6607,4092691.995,2109.57,uc3,32.5,Abies magnifica,Red fir,2002,Live,0.270632882,2
320413.6207,4092669.125,2104.17,uc3,32.7,Abies magnifica,Red fir,2002,Live,0.274778313,2
320417.0807,4092662.345,2102.25,uc3,12,Abies magnifica,Red fir,2002,Live,0.022981268,1
320417.8407,4092660.355,2101.64,uc3,7.6,Abies magnifica,Red fir,2002,Live,0.007442034,1
320417.1683,4092662.833,2102.39,uc3,12.7,Pinus lambertiana,Sugar pine,2002,Live,0.023557125,1
320416.6683,4092662.253,2102.25,uc3,43,Pinus jeffreyi,Jeffrey pine,2002,Live,0.455996834,3
320416.2883,4092662.863,2102.69,uc3,40,Abies concolor,White fir,2002,Live,0.452744451,2
320413.4683,4092675.743,2105.37,uc3,80.6,Abies concolor,White fir,2002,Live,2.571862033,5
320412.8383,4092666.773,2104.07,uc3,7.3,Abies concolor,White fir,2002,Live,0.006738757,1
320413.8383,4092669.853,2104.27,uc3,43,Calocedrus decurrens,Jeffrey pine,2002,Live,0.389024766,3
320414.6183,4092669.953,2103.95,uc3,12.4,Pinus jeffreyi,Jeffrey pine,2002,Live,0.022230137,1
320411.4783,4092673.343,2105.41,uc3,6.3,Abies concolor,White fir,2002,Live,0.004687996,1
320411.9883,4092669.743,2104.83,uc3,40,Abies concolor,White fir,2002,Live,0.452744451,2
320409.2183,4092668.933,2105.57,uc3,35,Abies concolor,White fir,2002,Live,0.325186417,2
320406.6683,4092673.933,2106.75,uc3,60,Calocedrus decurrens,Jeffrey pine,2002,Live,0.825111958,3
320405.7083,4092672.753,2106.92,uc3,60,Calocedrus decurrens,Jeffrey pine,2002,Live,0.825111958,3
320405.2083,4092671.323,2106.9,uc3,18.2,Calocedrus decurrens,Jeffrey pine,2002,Live,0.055977148,1
320403.9983,4092672.693,2107.37,uc3,60,Calocedrus decurrens,Jeffrey pine,2002,Live,0.825111958,3
320404.0883,4092673.423,2107.37,uc3,30,Calocedrus decurrens,Jeffrey pine,2002,Live,0.172690056,2
320405.1383,4092675.773,2107.35,uc3,15.8,Abies concolor,White fir,2002,Live,0.045373531,1
320409.9983,4092676.393,2105.98,uc3,30,Calocedrus decurrens,Jeffrey pine,2002,Live,0.172690056,2
320407.8783,4092680.863,2106.86,uc3,40,Calocedrus decurrens,Jeffrey pine,2002,Live,0.330451145,2
320406.9983,4092681.683,2107.22,uc3,30.4,Abies concolor,White fir,2002,Live,0.229352462,2
320405.3983,4092682.423,2107.75,uc3,68,Abies concolor,White fir,2002,Live,1.687216638,4
320405.5883,4092681.483,2107.4,uc3,10,Calocedrus decurrens,Jeffrey pine,2002,Live,0.01454782,1
320404.8783,4092681.363,2107.67,uc3,8,Abies concolor,White fir,2002,Live,0.008445338,1
320403.0483,4092678.723,2108.13,uc3,25,Abies concolor,White fir,2002,Live,0.141289597,2
320401.4283,4092676.653,2108.4,uc3,11,Calocedrus decurrens,Jeffrey pine,2002,Dead,0.01687406,1
320401.1883,4092671.873,2107.97,uc3,5,Abies concolor,White fir,2002,Dead,0.002383514,1
320407.6883,4092669.703,2105.99,uc3,10,Abies concolor,White fir,2002,Dead,0.010865656,1
320407.8383,4092666.183,2105.44,uc3,22,Pinus lambertiana,Sugar pine,2002,Dead,0.084739899,2
320407.5283,4092664.033,2105.16,uc3,34,Abies concolor,White fir,2002,Live,0.302646916,2
320406.0783,4092663.433,2105.63,uc3,52,Calocedrus decurrens,Jeffrey pine,2002,Live,0.597361572,3
320403.7283,4092662.343,2105.79,uc3,73,Abies concolor,White fir,2002,Live,2.011787134,4
320398.8683,4092656.623,2105.76,uc3,30,Calocedrus decurrens,Jeffrey pine,2002,Live,0.172690056,2
320398.2883,4092661.833,2106.74,uc3,32,Abies concolor,White fir,2002,Live,0.26043341,2
320397.9083,4092673.653,2108.85,uc3,39,Abies concolor,White fir,2002,Live,0.425208128,2
320398.6383,4092676.083,2108.75,uc3,51,Abies concolor,White fir,2002,Live,0.826788232,3
320397.2383,4092676.303,2109.2,uc3,34,Abies concolor,White fir,2002,Live,0.302646916,2
320401.9583,4092691.243,2109.22,uc3,50,Abies concolor,White fir,2002,Live,0.787179113,3
320402.5283,4092697.433,2109.45,uc3,8,Abies concolor,White fir,2002,Live,0.008445338,1
320396.6283,4092688.453,2110.11,uc3,30,Abies concolor,White fir,2002,Live,0.221948298,2
320395.4483,4092696.073,2111.26,uc3,40,Abies concolor,White fir,2002,Live,0.452744451,2
320401.7183,4092702.573,2110.25,uc3,28,Abies concolor,White fir,2002,Live,0.187077649,2
320398.5683,4092703.823,2111.14,uc3,49,Abies concolor,White fir,2002,Live,0.748725283,3
320398.6683,4092702.983,2110.98,uc3,14,Abies concolor,White fir,2002,Live,0.033641657,1
320398.8783,4092701.633,2110.88,uc3,11,Abies concolor,White fir,2002,Live,0.01853536,1
320392.2483,4092697.853,2112.24,uc3,54,Calocedrus decurrens,Jeffrey pine,2002,Live,0.650475093,3
320425.0283,4092711.493,2106.17,uc3,54,Abies concolor,White fir,2002,Live,0.952657324,3
320424.9283,4092710.053,2106.07,uc3,48,Abies concolor,White fir,2002,Live,0.711415569,3
320390.8983,4092709.653,2113.19,uc3,12,Abies concolor,White fir,2002,Dead,0.01740546,1
320429.4583,4092705.793,2104.8,uc3,45,Abies concolor,White fir,2002,Live,0.60623761,3
320430.2083,4092705.853,2104.55,uc3,7,Abies concolor,White fir,2002,Live,0.00607676,1
320425.7983,4092704.793,2105.53,uc3,34,Abies concolor,White fir,2002,Live,0.302646916,2
320429.3983,4092704.203,2104.57,uc3,8,Abies concolor,White fir,2002,Live,0.008445338,1
320416.0183,4092681.843,2104.71,uc3,11,Abies concolor,White fir,2002,Live,0.01853536,1
320434.8183,4092702.803,2102.94,uc3,13,Abies concolor,White fir,2002,Live,0.028009104,1
320416.1083,4092681.533,2104.71,uc3,34,Abies concolor,White fir,2002,Live,0.302646916,2
320413.9783,4092683.093,2105.27,uc3,41,Abies concolor,White fir,2002,Live,0.481318503,3
320333.8583,4092655.283,2118.06,uc3,64,Calocedrus decurrens,Jeffrey pine,2002,Live,0.954515617,4
320334.0583,4092656.983,2118.31,uc3,33,Calocedrus decurrens,Jeffrey pine,2002,Live,0.214105651,2
320325.1083,4092686.033,2125.01,uc3,26,Pinus lambertiana,Sugar pine,2002,Live,0.134189398,2
320327.8583,4092682.483,2123.84,uc3,35,Pinus lambertiana,Sugar pine,2002,Live,0.27640714,2
320331.8583,4092723.883,2126.9,uc3,7,Calocedrus decurrens,Jeffrey pine,2002,Live,0.006533158,1
320399.7583,4092638.283,2101.22,uc3,26,Abies concolor,White fir,2002,Live,0.155703523,2
320380.2583,4092675.983,2112.48,uc3,66,Abies concolor,White fir,2002,Live,1.566830185,4
320424.3583,4092670.883,2101.35,uc3,6,Calocedrus decurrens,Jeffrey pine,2002,Live,0.004625583,1
320423.0583,4092672.283,2101.73,uc3,37,Abies concolor,White fir,2002,Live,0.37319827,2
320417.3083,4092684.773,2104.66,uc3,43,Abies concolor,White fir,2002,Live,0.541629221,3
320416.7183,4092683.073,2104.47,uc3,44,Abies concolor,White fir,2002,Live,0.573390216,3
320420.6583,4092744.583,2107.74,uc3,13,Abies concolor,White fir,2002,Live,0.028009104,1
320420.1583,4092743.083,2107.95,uc3,28,Pinus jeffreyi,Jeffrey pine,2002,Live,0.160673805,2
320420.1583,4092747.783,2108.23,uc3,7,Abies concolor,White fir,2002,Live,0.00607676,1
320486.9583,4092783.783,2115.28,uc3,41,Abies concolor,White fir,2002,Live,0.481318503,3
320487.9583,4092779.283,2115.07,uc3,26,Abies concolor,White fir,2002,Live,0.155703523,2
320480.7583,4092777.383,2114.96,uc3,7,Abies concolor,White fir,2002,Live,0.00607676,1
320493.5583,4092730.383,2104.28,uc3,7,Abies concolor,White fir,2002,Dead,0.005590909,1
320494.0583,4092665.083,2079.4,uc3,6,Abies concolor,White fir,2002,Live,0.004157572,1
320437.9583,4092629.083,2094.33,uc3,5,Pinus lambertiana,Sugar pine,2002,Live,0.002471192,1
320438.2583,4092630.083,2094.58,uc3,24,Pinus lambertiana,Sugar pine,2002,Live,0.110468662,2
320414.0583,4092651.283,2101.36,uc3,9,Abies concolor,White fir,2002,Live,0.011293003,1
320415.8583,4092649.883,2100.83,uc3,10,Abies concolor,White fir,2002,Live,0.014647586,1
320383.6583,4092628.283,2102.92,uc3,12,Abies concolor,White fir,2002,Live,0.022981268,1
320383.0583,4092626.083,2103.15,uc3,6,Abies concolor,White fir,2002,Live,0.004157572,1
