xcord,ycord,zcord,plot,DBH,scientificname,commonname,year,state,carbon,sizeclass
319910.8693,4092214.122,2040.09,bc1,44.7,Pinus lambertiana,Sugar pine,2002,Live,0.501093391,3
319922.3893,4092245.202,2041.81,bc1,13.6,Calocedrus decurrens,Jeffrey pine,2002,Live,0.029047386,1
319921.7593,4092247.442,2042.07,bc1,20.2,Calocedrus decurrens,Jeffrey pine,2002,Live,0.070799234,2
319918.5093,4092245.892,2041.76,bc1,22.7,Abies concolor,White fir,2002,Dead,0.088584103,2
319910.5393,4092246.542,2041.3,bc1,87.5,Abies magnifica,Red fir,2002,Live,3.152954006,5
319906.6793,4092242.292,2040.57,bc1,11.2,Calocedrus decurrens,Jeffrey pine,2002,Live,0.018768498,1
319909.2793,4092250.012,2041.63,bc1,8.6,Calocedrus decurrens,Jeffrey pine,2002,Live,0.010367561,1
319902.5593,4092248.592,2041.14,bc1,12.6,Calocedrus decurrens,Jeffrey pine,2002,Live,0.024461104,1
319899.7793,4092248.352,2041.06,bc1,9.3,Abies concolor,White fir,2002,Live,0.012244928,1
319886.7393,4092250.412,2041.04,bc1,6.4,Calocedrus decurrens,Jeffrey pine,2002,Live,0.005344693,1
319896.8893,4092244.452,2040.43,bc1,82.1,Abies magnifica,Red fir,2002,Live,2.692201983,5
319892.3493,4092244.032,2040.29,bc1,14.4,Abies concolor,White fir,2002,Live,0.036068932,1
319885.3393,4092245.042,2040.61,bc1,45.4,Abies concolor,White fir,2002,Live,0.619683409,3
319886.1893,4092241.882,2040.4,bc1,92.6,Abies magnifica,Red fir,2002,Live,3.62857261,5
319886.0793,4092240.732,2040.37,bc1,14.3,Calocedrus decurrens,Jeffrey pine,2002,Live,0.032521064,1
319882.4493,4092239.342,2040.26,bc1,112.4,Abies concolor,White fir,2002,Dead,5.605938931,6
319889.7393,4092224.322,2039.19,bc1,13.5,Abies concolor,White fir,2002,Live,0.030748402,1
319889.9293,4092222.642,2039.1,bc1,18.7,Calocedrus decurrens,Jeffrey pine,2002,Live,0.059501332,1
319889.1893,4092221.972,2038.97,bc1,7.5,Calocedrus decurrens,Jeffrey pine,2002,Live,0.007626143,1
319889.6793,4092221.772,2039.07,bc1,63.9,Abies concolor,White fir,2002,Live,1.446107053,4
319890.1293,4092221.292,2039.03,bc1,10.4,Abies concolor,White fir,2002,Live,0.016137289,1
319890.8793,4092221.512,2039.23,bc1,13.4,Abies concolor,White fir,2002,Live,0.030188314,1
319890.0393,4092215.922,2038.93,bc1,26.5,Abies concolor,White fir,2002,Live,0.163225868,2
319897.5993,4092230.912,2039.72,bc1,54.8,Abies concolor,White fir,2002,Dead,0.813657673,3
319895.9693,4092229.122,2039.49,bc1,68.4,N/A,N/A,2002,Dead,1.246088211,4
319891.3693,4092222.822,2039.23,bc1,34.1,Abies concolor,White fir,2002,Live,0.304857455,2
319891.9793,4092216.712,2039.05,bc1,74.6,Abies concolor,White fir,2002,Dead,2.026348338,4
319893.5293,4092221.472,2039.2,bc1,8.2,Abies concolor,White fir,2002,Live,0.008975629,1
319895.4693,4092219.322,2039.19,bc1,22.4,Abies concolor,White fir,2002,Live,0.107647487,2
319900.8093,4092220.812,2039.52,bc1,35.4,Abies concolor,White fir,2002,Dead,0.31824254,2
319899.2193,4092219.462,2039.31,bc1,77.7,Abies concolor,White fir,2002,Dead,1.713381256,4
319878.3393,4092197.852,2038.32,bc1,44.7,Abies concolor,White fir,2002,Live,0.596268615,3
319879.0393,4092197.472,2038.41,bc1,22.4,Abies concolor,White fir,2002,Live,0.107647487,2
319882.2193,4092196.632,2038.67,bc1,36.2,Abies concolor,White fir,2002,Dead,0.353519605,2
319885.0093,4092194.402,2038.88,bc1,26.6,Abies concolor,White fir,2002,Dead,0.156428019,2
319885.0293,4092194.762,2038.97,bc1,23.2,N/A,N/A,2002,Dead,0.117419933,2
319885.0693,4092195.282,2038.97,bc1,58.7,Abies concolor,White fir,2002,Live,1.171652592,3
319886.4693,4092196.542,2038.73,bc1,5.6,Calocedrus decurrens,Jeffrey pine,2002,Live,0.003963916,1
319887.0393,4092196.872,2038.74,bc1,5.6,Abies concolor,White fir,2002,Live,0.003508649,1
319886.3093,4092196.922,2038.73,bc1,5.4,Abies concolor,White fir,2002,Live,0.00320857,1
319887.3093,4092197.642,2038.77,bc1,8.9,Abies concolor,White fir,2002,Live,0.010985871,1
319887.4293,4092198.652,2038.77,bc1,7.8,Abies concolor,White fir,2002,Live,0.007934217,1
319884.8093,4092198.432,2038.74,bc1,52.5,Abies concolor,White fir,2002,Live,0.88839223,3
319884.7493,4092199.732,2038.73,bc1,50.2,Calocedrus decurrens,Jeffrey pine,2002,Live,0.551705196,3
319883.6293,4092197.192,2038.84,bc1,28.3,Calocedrus decurrens,Jeffrey pine,2002,Live,0.151402313,2
319884.5993,4092205.142,2038.56,bc1,10.7,Abies concolor,White fir,2002,Live,0.017311535,1
319934.6493,4092190.262,2039.57,bc1,10.7,Abies concolor,White fir,2002,Live,0.017311535,1
319928.4293,4092188.982,2039.35,bc1,5.1,Abies concolor,White fir,2002,Live,0.002788147,1
319928.5793,4092185.752,2039.17,bc1,9.1,Abies concolor,White fir,2002,Live,0.011605205,1
319929.0193,4092183.762,2038.7,bc1,29.6,Abies concolor,White fir,2002,Live,0.214688725,2
319930.4793,4092185.092,2039.05,bc1,5.9,Abies concolor,White fir,2002,Live,0.003989161,1
319885.1493,4092208.172,2038.44,bc1,15.7,Abies concolor,White fir,2002,Live,0.044666411,1
319930.7793,4092178.402,2037.69,bc1,16.2,Abies concolor,White fir,2002,Live,0.048268624,1
319930.4093,4092166.742,2036.08,bc1,9.1,Abies concolor,White fir,2002,Live,0.011605205,1
319933.2293,4092167.672,2036.31,bc1,6.7,Abies concolor,White fir,2002,Live,0.005455225,1
319910.7993,4092186.882,2038.34,bc1,47.2,Calocedrus decurrens,Jeffrey pine,2002,Live,0.480076851,3
319900.2993,4092178.692,2037.48,bc1,13.3,Calocedrus decurrens,Jeffrey pine,2002,Live,0.027625338,1
319951.6393,4092171.132,2036.93,bc1,20,Abies magnifica,Red fir,2002,Live,0.081310767,1
319953.2293,4092170.432,2036.82,bc1,44.2,Abies magnifica,Red fir,2002,Live,0.579872403,3
