xcord,ycord,zcord,plot,DBH,scientificname,commonname,year,state,carbon,sizeclass
319786.5334,4091930.316,1996.25,un1,5,Abies concolor,White fir,2004,Live,0.002655783,1
319785.1934,4091929.576,1996.36,un1,5,Abies concolor,White fir,2004,Live,0.002655783,1
319776.0734,4091944.106,1996.4,un1,31.5,Pinus lambertiana,Sugar pine,2004,Live,0.213941514,2
319792.1934,4091915.056,2001.16,un1,9.2,Abies concolor,White fir,2004,Live,0.011922505,1
319791.1734,4091914.656,2001.13,un1,5,Abies concolor,White fir,2004,Live,0.002655783,1
319791.4834,4091914.846,2001.13,un1,5.1,Abies concolor,White fir,2004,Live,0.002788147,1
319790.3134,4091914.246,2001.39,un1,5.2,Abies concolor,White fir,2004,Live,0.002924375,1
319790.8734,4091915.366,2001.13,un1,7.6,Abies concolor,White fir,2004,Live,0.007442034,1
319811.1334,4091921.876,1994.85,un1,105.4,Abies magnifica,Red fir,2004,Live,5.002629419,6
319812.4234,4091921.656,1994.66,un1,12,Abies concolor,White fir,2004,Live,0.022981268,1
319740.0934,4091919.476,2004.68,un1,70.7,Abies concolor,White fir,2004,Live,1.858251008,4
319798.2134,4091918.376,2000.13,un1,84.7,Abies concolor,White fir,2004,Live,2.908624659,5
319741.6534,4091918.736,2004.22,un1,8.8,Abies concolor,White fir,2004,Live,0.010683783,1
319742.2534,4091916.626,2004.49,un1,83.4,Abies concolor,White fir,2004,Dead,2.672623224,5
319744.0634,4091915.096,2004.04,un1,101,Abies concolor,White fir,2004,Live,4.500547926,6
319744.0734,4091904.916,2004.63,un1,32,Abies magnifica,Red fir,2004,Live,0.26043341,2
319722.9134,4091916.036,2010.16,un1,11.2,Abies concolor,White fir,2004,Live,0.019379114,1
319723.7434,4091906.666,2010.58,un1,26,Abies concolor,White fir,2004,Live,0.155703523,2
319720.9234,4091894.676,2012.33,un1,25.2,Abies concolor,White fir,2004,Live,0.144105645,2
319719.6934,4091893.946,2012.61,un1,10.2,Abies concolor,White fir,2004,Live,0.01538167,1
319723.2734,4091890.216,2011.76,un1,73.4,Abies concolor,White fir,2004,Live,2.039234353,4
319725.5534,4091889.746,2010.89,un1,101.6,Pinus lambertiana,Sugar pine,2004,Live,3.694374521,6
319713.8834,4091874.626,2017.78,un1,35.8,Abies concolor,White fir,2004,Live,0.343918077,2
319713.9634,4091874.266,2017.93,un1,24.2,Abies concolor,White fir,2004,Live,0.13035528,2
319713.0634,4091874.556,2018.04,un1,26.6,Abies concolor,White fir,2004,Live,0.164755817,2
319712.3034,4091876.606,2017.86,un1,9.1,Abies concolor,White fir,2004,Live,0.011605205,1
319712.0034,4091875.586,2018.04,un1,11.7,Abies concolor,White fir,2004,Live,0.021587455,1
319710.9134,4091869.646,2019.52,un1,13.2,Abies concolor,White fir,2004,Live,0.029086524,1
319722.4734,4091873.826,2015.56,un1,8.6,Abies concolor,White fir,2004,Live,0.010094627,1
319716.8634,4091878.306,2016.14,un1,9.9,Abies concolor,White fir,2004,Live,0.014288557,1
319715.4334,4091877.586,2016.75,un1,5.5,Abies concolor,White fir,2004,Live,0.003356606,1
319712.8834,4091882.156,2016.39,un1,46.5,Abies magnifica,Red fir,2004,Live,0.657571487,3
319716.5734,4091887.926,2013.73,un1,25.7,Abies concolor,White fir,2004,Live,0.151291477,2
319717.2734,4091887.326,2013.92,un1,103.5,Abies magnifica,Red fir,2004,Live,4.781931428,6
319717.6134,4091881.246,2015.19,un1,15.5,Abies concolor,White fir,2004,Live,0.043272015,1
319718.6534,4091880.126,2015.11,un1,43.8,Pinus lambertiana,Sugar pine,2004,Live,0.476906647,3
319713.8534,4091876.936,2017.26,un1,93.3,Abies concolor,White fir,2004,Live,3.696983972,5
319723.7534,4091876.246,2014.48,un1,20,Abies magnifica,Red fir,2004,Live,0.081310767,1
319722.8134,4091875.166,2015.03,un1,16.8,Abies magnifica,Red fir,2004,Dead,0.049876016,1
319724.8334,4091875.506,2014.21,un1,6.8,Abies concolor,White fir,2004,Live,0.005657959,1
319724.8134,4091875.606,2014.21,un1,5.5,Abies concolor,White fir,2004,Live,0.003356606,1
319892.4834,4091886.816,1998.04,un1,22.6,Abies magnifica,Red fir,2004,Live,0.110043143,2
319892.6534,4091889.236,1998.033,un1,22.8,Abies concolor,White fir,2004,Live,0.112470347,2
319880.1534,4091893.566,1998.59,un1,42.5,Abies magnifica,Red fir,2004,Live,0.526152396,3
319879.3134,4091893.046,1998.83,un1,92.1,Abies concolor,White fir,2004,Live,3.580173709,5
319878.5734,4091893.956,1998.68,un1,75,Abies magnifica,Red fir,2004,Live,2.151252428,4
319878.9334,4091895.206,1998.47,un1,84.1,Abies magnifica,Red fir,2004,Live,2.857793165,5
319879.1734,4091894.526,1998.47,un1,37.9,Abies magnifica,Red fir,2004,Live,0.396101757,2
319874.7834,4091887.736,2000.25,un1,18.4,Abies concolor,White fir,2004,Live,0.066147577,1
319875.3734,4091887.246,2000.51,un1,16.4,Abies concolor,White fir,2004,Live,0.049756419,1
319871.6134,4091884.966,2001.42,un1,71.1,Abies concolor,White fir,2004,Live,1.884431163,4
319872.2134,4091880.896,2002.22,un1,35,Abies concolor,White fir,2004,Live,0.325186417,2
319870.1134,4091882.546,2002.04,un1,56.2,Abies concolor,White fir,2004,Live,1.051802181,3
319870.1134,4091876.906,2003.13,un1,17.9,Abies concolor,White fir,2004,Live,0.061787754,1
319870.1134,4091876.916,2003.13,un1,39.8,Abies concolor,White fir,2004,Live,0.447154567,2
319878.0834,4091885.446,2000.6,un1,35,Abies concolor,White fir,2004,Live,0.325186417,2
319865.0834,4091874.426,2003.86,un1,87.2,Abies concolor,White fir,2004,Live,3.126212021,5
319885.7934,4091944.086,1994.13,un1,19.3,Abies concolor,White fir,2004,Live,0.074446963,1
319886.2534,4091943.846,1994.13,un1,74,Abies concolor,White fir,2004,Live,2.080822249,4
319889.3234,4091947.336,1994.5,un1,56,Abies concolor,White fir,2004,Live,1.042546272,3
319887.3234,4091882.226,1999.37,un1,26.8,Abies concolor,White fir,2004,Live,0.167841318,2
319886.9534,4091964.966,1999.76,un1,5,Abies concolor,White fir,2004,Live,0.002655783,1
319885.9034,4091963.906,1999.73,un1,5,Abies concolor,White fir,2004,Live,0.002655783,1
319886.0634,4091962.776,1999.62,un1,5.6,Abies concolor,White fir,2004,Live,0.003508649,1
319886.1634,4091962.006,1999.32,un1,7,Abies concolor,White fir,2004,Live,0.00607676,1
319877.2834,4091955.496,1998.72,un1,12.4,Abies magnifica,Red fir,2004,Live,0.024921273,1
319880.2434,4091953.566,1998.04,un1,38.7,Abies concolor,White fir,2004,Live,0.417147715,2
319885.6934,4091881.246,2000.08,un1,13.8,Abies concolor,White fir,2004,Live,0.032465706,1
319876.8734,4091954.626,1998.72,un1,42.3,Abies concolor,White fir,2004,Live,0.520036541,3
319871.7934,4091885.576,2001.19,un1,15.5,Abies concolor,White fir,2004,Live,0.043272015,1
319866.5734,4091962.976,2002.23,un1,74.5,Abies concolor,White fir,2004,Live,2.115862389,4
319889.8334,4091900.826,1995.39,un1,56,Abies magnifica,Red fir,2004,Live,1.042546272,3
319729.2534,4091876.096,2013.11,un1,18.6,Abies magnifica,Red fir,2004,Live,0.067941392,1
319726.2134,4091878.246,2013.52,un1,5.1,Abies concolor,White fir,2004,Live,0.002788147,1
319733.4934,4091891.436,2008.79,un1,73.1,Abies concolor,White fir,2004,Live,2.018628126,4
319721.2634,4091923.596,2009.61,un1,11.2,Abies magnifica,Red fir,2004,Live,0.019379114,1
319721.7334,4091923.676,2009.26,un1,10.8,Abies concolor,White fir,2004,Live,0.017713935,1
319720.1434,4091921.576,2010.38,un1,61.5,Abies concolor,White fir,2004,Live,1.315152173,4
319722.0734,4091932.256,2007.98,un1,95.5,Abies magnifica,Red fir,2004,Live,3.916979112,5
319734.4234,4091933.276,2004.73,un1,7.2,Abies magnifica,Red fir,2004,Live,0.006513545,1
319733.7734,4091930.266,2005.53,un1,94.1,Abies concolor,White fir,2004,Live,3.776104323,5
319714.5034,4091955.246,2009.33,un1,24.6,Abies concolor,White fir,2004,Live,0.135756719,2
319714.5034,4091955.236,2009.33,un1,26.1,Abies concolor,White fir,2004,Live,0.157191058,2
319719.6134,4091945.096,2007.74,un1,21.5,Abies magnifica,Red fir,2004,Live,0.097253819,2
319719.1634,4091944.386,2008.09,un1,9,Abies magnifica,Red fir,2004,Live,0.011293003,1
319719.1534,4091943.446,2008.08,un1,17,Abies magnifica,Red fir,2004,Live,0.054382707,1
319715.4134,4091936.946,2008.49,un1,6.3,Abies concolor,White fir,2004,Live,0.004687996,1
319717.5434,4091933.686,2008.4,un1,82.4,Abies concolor,White fir,2004,Live,2.716665013,5
319737.5734,4091939.556,2003.77,un1,128.2,Abies magnifica,Red fir,2004,Live,8.131123507,6
319723.2034,4091938.196,2007.03,un1,109.8,Abies concolor,White fir,2004,Live,5.536728874,6
319721.3134,4091945.846,2007.37,un1,9.1,Abies magnifica,Red fir,2004,Live,0.011605205,1
319710.1134,4091962.316,2011.79,un1,77.6,Abies concolor,White fir,2004,Live,2.340964469,4
319710.4034,4091963.206,2011.81,un1,32.4,Abies concolor,White fir,2004,Live,0.26857426,2
319714.0334,4091967.706,2010.34,un1,7.2,Abies concolor,White fir,2004,Live,0.006513545,1
319712.9034,4091969.236,2010.86,un1,5,Abies concolor,White fir,2004,Live,0.002655783,1
319720.1034,4091962.726,2007.86,un1,13.3,Abies concolor,White fir,2004,Live,0.029634362,1
319765.6934,4091868.186,2015.13,un1,16.5,Abies concolor,White fir,2004,Live,0.050510449,1
319766.3434,4091867.846,2015.13,un1,6.4,Abies concolor,White fir,2004,Live,0.004873311,1
319757.9234,4091870.486,2012.64,un1,37.2,Abies concolor,White fir,2004,Live,0.378217632,2
319775.8934,4091872.406,2015.17,un1,9.3,Abies concolor,White fir,2004,Live,0.012244928,1
319784.8534,4091874.016,2015.39,un1,24.8,Abies magnifica,Red fir,2004,Live,0.138506664,2
319790.6234,4091873.476,2015.26,un1,22.5,Abies magnifica,Red fir,2004,Live,0.10884138,2
319793.5934,4091868.916,2015.78,un1,76,Abies concolor,White fir,2004,Live,2.223086708,4
319798.1334,4091867.566,2015.21,un1,61,Pinus jeffreyi,Jeffrey pine,2004,Live,1.067538709,4
319728.6534,4091871.626,2013.95,un1,19.1,Abies magnifica,Red fir,2004,Live,0.072551947,1
319731.0934,4091877.396,2012.35,un1,12,Abies concolor,White fir,2004,Live,0.022981268,1
319728.1534,4091875.626,2013.35,un1,7,Abies concolor,White fir,2004,Live,0.00607676,1
319719.7334,4091875.396,2015.85,un1,12.6,Abies magnifica,Red fir,2004,Live,0.025926658,1
319712.5234,4091881.176,2016.69,un1,13.5,Abies concolor,White fir,2004,Live,0.030748402,1
319710.2234,4092016.831,2017.36,un1,72.5,Abies concolor,White fir,2004,Live,1.977789883,4
319709.2834,4092017.596,2017.65,un1,30.5,Abies concolor,White fir,2004,Live,0.231226204,2
319709.1034,4092018.616,2017.76,un1,20.1,Abies concolor,White fir,2004,Live,0.082320916,2
319706.6634,4092021.036,2018.3,un1,28,Abies concolor,White fir,2004,Dead,0.187077649,2
319706.4134,4092021.376,2018.57,un1,13,Abies concolor,White fir,2004,Dead,0.028009104,1
319707.3634,4092022.256,2018.36,un1,32.3,Abies concolor,White fir,2004,Live,0.266525016,2
319705.6334,4092017.286,2018.37,un1,12.2,Abies concolor,White fir,2004,Live,0.023939538,1
319704.6534,4092016.756,2018.73,un1,33,Abies concolor,White fir,2004,Live,0.281067139,2
319696.1834,4092020.746,2021.98,un1,29.3,Abies concolor,White fir,2004,Live,0.209338374,2
319699.7034,4092033.866,2021.76,un1,19.1,Abies concolor,White fir,2004,Live,0.072551947,1
319704.9434,4092044.766,2023.18,un1,34.4,Abies magnifica,Red fir,2004,Live,0.311546791,2
319707.1484,4092054.581,2024.34,un1,69.1,Abies concolor,White fir,2004,Live,1.755708083,4
319706.1734,4092053.746,2024.4,un1,9,Abies concolor,White fir,2004,Live,0.011293003,1
319704.6234,4092050.196,2024.03,un1,7.9,Abies magnifica,Red fir,2004,Live,0.008187395,1
319704.4234,4092049.496,2024.1,un1,11.5,Abies magnifica,Red fir,2004,Live,0.020687035,1
319703.9334,4092050.026,2024.31,un1,33.4,Abies concolor,White fir,2004,Live,0.289584754,2
319704.2134,4092050.836,2024.48,un1,15,Abies concolor,White fir,2004,Live,0.039900826,1
319703.2134,4092053.616,2025,un1,9.6,Abies concolor,White fir,2004,Live,0.013243209,1
319702.0734,4092049.976,2024.76,un1,9.2,Abies magnifica,Red fir,2004,Live,0.011922505,1
319695.6334,4092052.106,2026.4,un1,21.2,Abies magnifica,Red fir,2004,Live,0.093928482,2
319693.2934,4092050.276,2026.85,un1,25.7,Abies magnifica,Red fir,2004,Live,0.151291477,2
319690.4434,4092042.706,2026.43,un1,10.6,Abies magnifica,Red fir,2004,Live,0.016914644,1
319688.0534,4092045.226,2027.35,un1,26,Abies concolor,White fir,2004,Live,0.155703523,2
319687.1734,4092043.006,2027.25,un1,37.1,Abies magnifica,Red fir,2004,Live,0.375702947,2
319686.5734,4092044.476,2027.46,un1,18.5,Abies magnifica,Red fir,2004,Live,0.067040903,1
319688.6284,4092036.231,2025.51,un1,83.4,Abies concolor,White fir,2004,Live,2.799164683,5
319686.6384,4092021.861,2025.09,un1,62.2,Abies concolor,White fir,2004,Live,1.352581868,4
319689.0234,4092023.056,2024.53,un1,35.5,Abies concolor,White fir,2004,Live,0.336820281,2
319686.9984,4092020.451,2024.93,un1,56.2,Abies concolor,White fir,2004,Live,1.051802181,3
319695.0034,4092024.176,2022.58,un1,121.7,Abies concolor,White fir,2004,Live,7.146577234,6
319695.8584,4092025.776,2022.36,un1,92.4,Abies concolor,White fir,2004,Live,3.609166486,5
319697.9184,4092018.336,2021.07,un1,76.3,Abies magnifica,Red fir,2004,Live,2.244912135,4
319698.5834,4092019.356,2020.82,un1,22.3,Abies concolor,White fir,2004,Live,0.106461447,2
319700.8234,4092013.756,2019.96,un1,16.6,Abies concolor,White fir,2004,Live,0.05127126,1
319701.8034,4092012.651,2019.64,un1,132.4,Abies magnifica,Red fir,2004,Live,8.808007664,6
319703.1284,4092024.251,2019.78,un1,50.2,Abies concolor,White fir,2004,Live,0.795008159,3
319703.6734,4092025.196,2019.57,un1,25.2,Abies concolor,White fir,2004,Live,0.144105645,2
319706.5934,4092023.506,2018.56,un1,48.6,Pinus lambertiana,Sugar pine,2004,Live,0.614165026,3
319692.0684,4092008.781,2022.51,un1,113.9,Pinus jeffreyi,Jeffrey pine,2004,Live,4.879011529,6
319700.4134,4092051.656,2025.43,un1,18.3,Abies concolor,White fir,2004,Live,0.065261397,1
319698.6734,4091998.376,2019.18,un1,15.3,Abies concolor,White fir,2004,Live,0.041903941,1
319693.7534,4092000.656,2021.19,un1,21.1,Abies concolor,White fir,2004,Live,0.092835356,2
319693.1034,4091995.516,2021.64,un1,31.4,Abies concolor,White fir,2004,Live,0.248501505,2
319694.5134,4091999.376,2020.71,un1,21.5,Abies concolor,White fir,2004,Live,0.097253819,2
319691.7034,4091989.376,2021.74,un1,16.1,Abies concolor,White fir,2004,Live,0.047534818,1
319685.3834,4091989.396,2023.133,un1,28.5,Abies concolor,White fir,2004,Live,0.195462832,2
319685.8034,4091984.526,2022.89,un1,44.8,Abies concolor,White fir,2004,Live,0.599580651,3
319686.3284,4091956.021,2016.07,un1,67.5,Abies concolor,White fir,2004,Live,1.656620702,4
319689.1534,4091964.506,2018.22,un1,18.5,Abies concolor,White fir,2004,Live,0.067040903,1
319691.2334,4091964.176,2017.73,un1,16.3,Abies concolor,White fir,2004,Live,0.049009151,1
319695.4334,4091965.016,2017.47,un1,49.5,Abies concolor,White fir,2004,Live,0.767808483,3
319696.0134,4091964.056,2017.07,un1,8.7,Abies concolor,White fir,2004,Live,0.010386711,1
319696.3934,4091963.241,2016.8,un1,73.2,Abies concolor,White fir,2004,Live,2.025482988,4
319691.6934,4091952.416,2014.17,un1,30.5,Abies concolor,White fir,2004,Live,0.231226204,2
319691.9534,4091952.846,2014.43,un1,12.8,Abies concolor,White fir,2004,Live,0.026955875,1
319692.0534,4091952.436,2014.17,un1,23.1,Abies concolor,White fir,2004,Live,0.116170598,2
319692.8134,4091950.036,2013.69,un1,21.8,Abies concolor,White fir,2004,Live,0.100648458,2
319693.3934,4091956.706,2015.44,un1,29.4,Abies concolor,White fir,2004,Live,0.211112869,2
319692.9234,4091955.786,2015.15,un1,34.9,Abies concolor,White fir,2004,Live,0.322888894,2
319696.1734,4091948.916,2012.98,un1,37.5,Calocedrus decurrens,Jeffrey pine,2004,Live,0.285672837,2
319697.7134,4091965.166,2017.01,un1,7.9,Abies concolor,White fir,2004,Live,0.008187395,1
319695.4834,4091972.326,2018.84,un1,48.3,Abies concolor,White fir,2004,Live,0.722489021,3
319701.5934,4091963.876,2015.82,un1,20.1,Abies concolor,White fir,2004,Live,0.082320916,2
319702.9584,4091959.776,2014.76,un1,59.3,Abies concolor,White fir,2004,Live,1.201571242,3
319704.9834,4091951.446,2012.67,un1,5.1,Abies concolor,White fir,2004,Live,0.002788147,1
319704.9934,4091950.406,2012.36,un1,7.9,Abies concolor,White fir,2004,Live,0.008187395,1
319705.2734,4091950.176,2012.36,un1,5.4,Abies concolor,White fir,2004,Live,0.00320857,1
319704.5684,4091960.836,2014.31,un1,77.8,Pinus lambertiana,Sugar pine,2004,Live,1.929534423,4
319704.5834,4091949.836,2012.36,un1,9.6,Abies concolor,White fir,2004,Live,0.013243209,1
319688.9034,4091938.931,2016.58,un1,137.9,Abies concolor,White fir,2004,Dead,7.16226886,6
319685.8484,4091942.296,2016.63,un1,117.4,Pinus jeffreyi,Jeffrey pine,2004,Live,5.251991095,6
319709.0134,4091943.466,2010.62,un1,36.2,Abies magnifica,Red fir,2004,Live,0.353519605,2
319708.8134,4091939.806,2009.5,un1,19.7,Abies magnifica,Red fir,2004,Live,0.078324872,1
319706.3134,4091939.446,2011.31,un1,10.1,Abies concolor,White fir,2004,Live,0.015011949,1
319708.3434,4091938.546,2010.31,un1,16.7,Abies concolor,White fir,2004,Live,0.052038872,1
319711.3984,4091924.306,2013.41,un1,77.4,Pinus lambertiana,Sugar pine,2004,Live,1.905482685,4
319712.0734,4091925.586,2012.74,un1,16.8,Abies concolor,White fir,2004,Live,0.052813304,1
319713.4834,4091923.736,2012.74,un1,14.5,Abies concolor,White fir,2004,Live,0.036691578,1
319686.0434,4091920.896,2021.91,un1,5.6,Abies concolor,White fir,2004,Live,0.003508649,1
319685.3534,4091915.186,2023.383,un1,5.1,Abies magnifica,Red fir,2004,Live,0.002788147,1
319685.4434,4091914.176,2023.323,un1,23.5,Abies magnifica,Red fir,2004,Live,0.121215927,2
319686.6634,4091916.756,2022.51,un1,29.4,Abies magnifica,Red fir,2004,Dead,0.211112869,2
319687.9634,4091916.446,2022.52,un1,43.9,Abies magnifica,Red fir,2004,Live,0.570165424,3
319688.0134,4091917.571,2021.88,un1,50.1,Abies magnifica,Red fir,2004,Live,0.791087854,3
319687.5134,4091885.326,2023.44,un1,10.4,Abies concolor,White fir,2004,Live,0.016137289,1
319688.7734,4091884.456,2023.42,un1,5.1,Abies concolor,White fir,2004,Live,0.002788147,1
319689.4334,4091873.136,2026.28,un1,17.4,Abies concolor,White fir,2004,Live,0.057604215,1
319689.5134,4091868.486,2026.06,un1,11.8,Abies concolor,White fir,2004,Live,0.022046278,1
319692.3134,4091869.166,2025.5,un1,39.7,Abies concolor,White fir,2004,Live,0.444375161,2
319695.7834,4091875.596,2023.68,un1,121.8,Abies magnifica,Red fir,2004,Dead,5.257179614,6
319692.8634,4091878.106,2024.05,un1,5.2,Abies concolor,White fir,2004,Live,0.002924375,1
319694.6334,4091909.396,2021.66,un1,7.1,Abies concolor,White fir,2004,Live,0.006292889,1
319693.3234,4091880.096,2023.5,un1,16.4,Abies concolor,White fir,2004,Live,0.049756419,1
319693.4534,4091882.146,2023.04,un1,13.5,Abies concolor,White fir,2004,Live,0.030748402,1
319694.1834,4091883.456,2022.55,un1,10.9,Abies concolor,White fir,2004,Live,0.018121869,1
319693.1534,4091883.146,2022.79,un1,14.6,Abies concolor,White fir,2004,Live,0.037320597,1
319692.2134,4091884.276,2022.77,un1,10.6,Abies magnifica,Red fir,2004,Live,0.016914644,1
319692.0234,4091885.826,2022.42,un1,9.4,Abies concolor,White fir,2004,Live,0.012572503,1
319691.9934,4091886.386,2022.42,un1,35.5,Abies concolor,White fir,2004,Live,0.336820281,2
319692.9334,4091886.876,2022.01,un1,5.8,Abies concolor,White fir,2004,Live,0.003824892,1
319693.2334,4091887.416,2022.01,un1,5.1,Abies concolor,White fir,2004,Live,0.002788147,1
319689.0334,4091889.156,2022.26,un1,9.4,Abies concolor,White fir,2004,Live,0.012572503,1
319688.8334,4091889.256,2022.26,un1,14.5,Abies concolor,White fir,2004,Live,0.036691578,1
319688.3534,4091889.266,2022.27,un1,23.6,Abies concolor,White fir,2004,Live,0.122497309,2
319705.3834,4091879.556,2020,un1,12.2,Abies concolor,White fir,2004,Live,0.023939538,1
319706.8834,4091877.496,2019.76,un1,21.4,Abies concolor,White fir,2004,Live,0.096137696,2
319690.6134,4091914.516,2022.11,un1,15.8,Abies magnifica,Red fir,2004,Live,0.045373531,1
319690.7534,4091914.826,2022.11,un1,17.6,Abies magnifica,Red fir,2004,Live,0.059256628,1
319690.4534,4091913.766,2022.55,un1,7,N/A,N/A,2004,Dead,0.004278892,1
319691.1534,4091906.836,2023.58,un1,25.2,Abies concolor,White fir,2004,Live,0.144105645,2
319691.9284,4091894.886,2022.64,un1,44.6,Abies concolor,White fir,2004,Live,0.592967526,3
319686.3434,4091900.986,2024.94,un1,6.7,Pinus jeffreyi,Jeffrey pine,2004,Live,0.005007445,1
319689.3334,4091911.186,2023.46,un1,8.5,Abies concolor,White fir,2004,Live,0.009807505,1
319691.9234,4091912.186,2022.45,un1,38.6,Abies concolor,White fir,2004,Live,0.414481355,2
319717.6134,4091869.576,2017.37,un1,19,Pinus lambertiana,Sugar pine,2004,Live,0.062626792,1
319702.3234,4091873.336,2022.42,un1,110.2,Abies magnifica,Red fir,2004,Live,5.586893138,6
319690.6034,4091893.616,2022.58,un1,17.1,Pinus jeffreyi,Jeffrey pine,2004,Live,0.048489246,1
319701.5434,4091874.381,2022.26,un1,102.5,Abies magnifica,Red fir,2004,Dead,3.887651641,6
319691.1534,4091918.746,2020.75,un1,23.5,Pinus jeffreyi,Jeffrey pine,2004,Live,0.104959331,2
319690.3084,4091913.486,2022.72,un1,43.6,Calocedrus decurrens,Jeffrey pine,2004,Live,0.401381223,3
319714.6134,4091868.446,2018.63,un1,20.5,Abies concolor,White fir,2004,Live,0.08643624,2
319686.8634,4091899.226,2024.53,un1,27.5,Abies concolor,White fir,2004,Live,0.17891102,2
319691.2684,4091915.636,2021.78,un1,31.3,Abies concolor,White fir,2004,Live,0.246545268,2
319694.0334,4091894.416,2021.9,un1,13.3,Abies concolor,White fir,2004,Live,0.029634362,1
319724.2434,4091868.256,2016.33,un1,20.7,Abies concolor,White fir,2004,Live,0.088538987,2
319720.2134,4091867.716,2017.29,un1,8.1,Abies concolor,White fir,2004,Live,0.008708073,1
319721.2234,4091867.686,2017.05,un1,7.4,Abies concolor,White fir,2004,Live,0.006968556,1
319723.7634,4091868.236,2016.33,un1,6.6,Abies concolor,White fir,2004,Live,0.005256893,1
319735.1934,4092044.936,2015.71,un1,29.1,Abies concolor,White fir,2004,Live,0.205816172,2
319733.7234,4092040.546,2015.86,un1,49,Abies concolor,White fir,2004,Live,0.748725283,3
319734.5734,4092040.656,2015.54,un1,9.8,Abies concolor,White fir,2004,Live,0.013934835,1
319740.6334,4092034.426,2013.89,un1,14.1,Abies concolor,White fir,2004,Live,0.034239022,1
319742.1134,4092035.906,2013.95,un1,35.1,Abies concolor,White fir,2004,Live,0.327493672,2
319740.6584,4092037.361,2014.07,un1,57.1,Abies concolor,White fir,2004,Live,1.094059925,3
319737.4234,4092041.646,2014.95,un1,7.4,Abies concolor,White fir,2004,Live,0.006968556,1
319741.0734,4092039.546,2014.08,un1,27.2,Abies concolor,White fir,2004,Live,0.174115165,2
319742.0834,4092039.316,2013.9,un1,21.8,Abies concolor,White fir,2004,Live,0.100648458,2
319743.1934,4092039.366,2013.73,un1,7.6,Abies concolor,White fir,2004,Live,0.007442034,1
319743.3634,4092039.806,2013.71,un1,22,Abies concolor,White fir,2004,Live,0.10295028,2
319743.9734,4092041.176,2013.47,un1,7.1,Abies concolor,White fir,2004,Live,0.006292889,1
319745.7534,4092040.616,2012.97,un1,6.4,Abies concolor,White fir,2004,Live,0.004873311,1
319739.2734,4092044.536,2014.54,un1,7,Abies concolor,White fir,2004,Live,0.00607676,1
319739.5534,4092043.146,2014.29,un1,17,Abies concolor,White fir,2004,Live,0.054382707,1
319739.3934,4092042.616,2014.53,un1,6.5,Abies concolor,White fir,2004,Live,0.005062932,1
319740.4034,4092042.916,2014.29,un1,10.7,Abies concolor,White fir,2004,Live,0.017311535,1
319740.5934,4092043.936,2014.05,un1,8.1,Abies concolor,White fir,2004,Live,0.008708073,1
319740.8234,4092046.176,2014.05,un1,26.7,Abies concolor,White fir,2004,Live,0.166294296,2
319743.5234,4092043.796,2013.4,un1,12.4,Abies concolor,White fir,2004,Live,0.024921273,1
319743.7134,4092045.016,2013.38,un1,27.5,Abies concolor,White fir,2004,Live,0.17891102,2
319745.1534,4092044.506,2013.13,un1,10.9,Abies concolor,White fir,2004,Live,0.018121869,1
319745.1234,4092043.376,2013.2,un1,6.5,Abies concolor,White fir,2004,Live,0.005062932,1
319746.2734,4092043.356,2012.93,un1,8.3,Abies concolor,White fir,2004,Live,0.009248034,1
319744.9834,4092045.936,2013.11,un1,13,Abies concolor,White fir,2004,Live,0.028009104,1
319745.3434,4092046.176,2013.11,un1,12.2,Abies concolor,White fir,2004,Live,0.023939538,1
319743.9834,4092046.576,2013.44,un1,7.2,Abies concolor,White fir,2004,Live,0.006513545,1
319743.2534,4092046.996,2013.66,un1,7.1,Abies concolor,White fir,2004,Live,0.006292889,1
319827.2334,4091956.506,2002.72,un1,22.2,Abies concolor,White fir,2004,Live,0.105283244,2
319826.4184,4091956.146,2002.62,un1,132.7,Pinus jeffreyi,Jeffrey pine,2004,Live,7.076498491,6
319694.2884,4092030.011,2023.16,un1,50.8,Abies concolor,White fir,2004,Dead,0.818773453,3
319693.5934,4092050.746,2026.74,un1,11,Abies concolor,White fir,2004,Live,0.01853536,1
319689.0034,4092051.656,2028.27,un1,21.5,Abies concolor,White fir,2004,Live,0.097253819,2
319688.2584,4092053.901,2028.86,un1,58.5,Abies concolor,White fir,2004,Live,1.161779656,3
319688.0034,4092054.866,2029.04,un1,5,Abies concolor,White fir,2004,Live,0.002655783,1
319685.9284,4092045.666,2028.1,un1,33,Abies concolor,White fir,2004,Live,0.281067139,2
319763.3684,4092047.541,2008.71,un1,79.1,N/A,N/A,2004,Dead,2.343503281,4
319686.2834,4091993.996,2023.83,un1,21.9,Abies concolor,White fir,2004,Live,0.101795485,2
319694.3934,4091893.906,2021.9,un1,10.5,Abies concolor,White fir,2004,Live,0.016523237,1
319690.1834,4091888.346,2022.4,un1,42.5,Abies concolor,White fir,2004,Live,0.526152396,3
319705.7334,4091877.086,2020.24,un1,7.5,Abies concolor,White fir,2004,Live,0.007202971,1
319702.1234,4091889.646,2019.17,un1,7,Abies concolor,White fir,2004,Live,0.00607676,1
319710.1334,4091893.126,2016.21,un1,6.3,Abies concolor,White fir,2004,Live,0.004687996,1
319696.1634,4091890.206,2020.21,un1,5.3,Abies concolor,White fir,2004,Live,0.003064505,1
